# slack_ns	startpoint	endpoint	cells
-0.322051	index_wb_data$_SDFFE_PP0P_/Q	o_wb_data[70]	_42719_|clone16100|index_wb_data$_SDFFE_PP0P_|output2565|place14460|place14461|place15127|rebuffer15893|rebuffer16466
-0.321858	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_dqs_cntvaluein[2]	_43526_|_43528_|_43532_|lane[1]$_SDFFE_PP0P_|output2045|place15053|place15054|place15062
-0.321857	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_dqs_cntvaluein[2]	_43526_|_43528_|_43532_|lane[1]$_SDFFE_PP0P_|output2045|place15053|place15054|place15062
-0.321857	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_dqs_cntvaluein[2]	_43526_|_43528_|_43532_|lane[1]$_SDFFE_PP0P_|output2045|place15053|place15054|place15062
-0.321856	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_dqs_cntvaluein[2]	_43526_|_43528_|_43532_|lane[1]$_SDFFE_PP0P_|output2045|place15053|place15054|place15062
-0.321627	index_wb_data$_SDFFE_PP0P_/Q	o_wb_data[313]	_42969_|index_wb_data$_SDFFE_PP0P_|output2323|place14169|place14170|place15112|place15138|rebuffer15892|rebuffer16465|rebuffer16609
-0.321339	index_wb_data$_SDFFE_PP0P_/Q	o_wb_data[378]	_43034_|clone16208|index_wb_data$_SDFFE_PP0P_|place14096|place15138|place7134|rebuffer15858|rebuffer15859|rebuffer16465
-0.320920	index_wb_data$_SDFFE_PP0P_/Q	o_wb_data[199]	_42855_|clone16100|index_wb_data$_SDFFE_PP0P_|output2195|place14300|place14301|place15124|place15125|rebuffer16099|rebuffer16466
-0.320898	index_wb_data$_SDFFE_PP0P_/Q	o_wb_data[61]	_42706_|clone16100|index_wb_data$_SDFFE_PP0P_|output2555|place14473|place14474|place15135|rebuffer15893|rebuffer16466
-0.320806	index_wb_data$_SDFFE_PP0P_/Q	o_wb_data[380]	_43036_|clone16684|index_wb_data$_SDFFE_PP0P_|place14093|place15118|place15138|place7132|rebuffer15859|rebuffer16465
-0.320641	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_dqs_cntvaluein[4]	_43603_|_43604_|_43605_|clone15530|lane[1]$_SDFFE_PP0P_|output2047|place15049|place15062
-0.320640	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_dqs_cntvaluein[4]	_43603_|_43604_|_43605_|clone15530|lane[1]$_SDFFE_PP0P_|output2047|place15049|place15062
-0.320640	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_dqs_cntvaluein[4]	_43603_|_43604_|_43605_|clone15530|lane[1]$_SDFFE_PP0P_|output2047|place15049|place15062
-0.320640	lane[1]$_SDFFE_PP0P_/Q	o_phy_idelay_dqs_cntvaluein[4]	_43603_|_43604_|_43605_|clone15530|lane[1]$_SDFFE_PP0P_|output2047|place15049|place15062
-0.320619	index_wb_data$_SDFFE_PP0P_/Q	o_wb_data[96]	_42747_|clone16100|index_wb_data$_SDFFE_PP0P_|place14429|place15124|place15125|place7048|rebuffer16099|rebuffer16466
-0.320200	lane[1]$_SDFFE_PP0P_/Q	o_phy_odelay_data_cntvaluein[1]	_43328_|_43330_|_43331_|clone15530|lane[1]$_SDFFE_PP0P_|output2057|place15049|place15062
-0.320200	lane[1]$_SDFFE_PP0P_/Q	o_phy_odelay_data_cntvaluein[1]	_43328_|_43330_|_43331_|clone15530|lane[1]$_SDFFE_PP0P_|output2057|place15049|place15062
