# stage	1_synth
# top_module	e203_cpu_top
# top_n	1000
# kind	top_path_net_fanout
# path_idx	slack_ns	net_name	fanout
392	-2.5762	_12753_	7
393	-2.5762	rst_dtcm	741
393	-2.5762	_12753_	7
394	-2.5762	rst_dtcm	741
394	-2.5762	_12753_	7
395	-2.5762	rst_dtcm	741
395	-2.5762	_12753_	7
396	-2.5762	rst_dtcm	741
396	-2.5762	_12753_	7
397	-2.5762	rst_dtcm	741
397	-2.5762	_12753_	7
398	-2.5762	rst_dtcm	741
398	-2.5762	_12753_	7
399	-2.5762	rst_dtcm	741
399	-2.5762	_12753_	7
400	-2.5762	rst_dtcm	741
400	-2.5762	_12753_	7
401	-2.5762	rst_dtcm	741
401	-2.5762	_12753_	7
402	-2.5762	rst_dtcm	741
402	-2.5762	_12753_	7
403	-2.5762	rst_dtcm	741
403	-2.5762	_12753_	7
404	-2.5762	rst_dtcm	741
404	-2.5762	_12753_	7
405	-2.5762	rst_dtcm	741
405	-2.5762	_12753_	7
406	-2.5762	rst_dtcm	741
406	-2.5762	_12753_	7
407	-2.5762	rst_dtcm	741
407	-2.5762	_12753_	7
408	-2.5762	rst_dtcm	741
408	-2.5762	_12753_	7
409	-2.5762	rst_dtcm	741
409	-2.5762	_12753_	7
410	-2.5762	rst_dtcm	741
410	-2.5762	_12753_	7
