# stage	1_synth
# top_module	jpeg_encoder
# top_n	1000
# kind	top_path_net_fanout
# path_idx	slack_ns	net_name	fanout
32	-1.0145	_13711_	10
32	-1.0145	_13334_	10
32	-1.0145	fdct_zigzag.dct_mod.dct_block_0.dct_unit_0.ddin[8]	82
33	-1.0132	_13259_	1
33	-1.0132	_33807_	1
33	-1.0132	_33806_	2
33	-1.0132	_30773_	3
33	-1.0132	_30772_	3
33	-1.0132	_30771_	1
33	-1.0132	_30770_	2
33	-1.0132	_30768_	1
33	-1.0132	_30767_	2
33	-1.0132	_30766_	2
33	-1.0132	_08906_	2
33	-1.0132	_47203_	1
33	-1.0132	_47061_	1
33	-1.0132	_46958_	1
33	-1.0132	_46882_	1
33	-1.0132	_01572_	3
33	-1.0132	_13541_	10
33	-1.0132	_13504_	10
33	-1.0132	_13334_	10
33	-1.0132	fdct_zigzag.dct_mod.dct_block_0.dct_unit_0.ddin[8]	82
34	-1.0129	_13120_	1
34	-1.0129	_32311_	1
34	-1.0129	_32310_	2
34	-1.0129	_18716_	3
34	-1.0129	_18715_	3
34	-1.0129	_18714_	1
34	-1.0129	_18713_	2
34	-1.0129	_18711_	1
34	-1.0129	_18710_	2
34	-1.0129	_18709_	2
34	-1.0129	_05774_	2
34	-1.0129	_41069_	1
34	-1.0129	_41066_	1
34	-1.0129	_41126_	1
34	-1.0129	_43359_	1
34	-1.0129	_00419_	3
34	-1.0129	_13480_	10
34	-1.0129	_13336_	10
34	-1.0129	_13334_	10
34	-1.0129	fdct_zigzag.dct_mod.dct_block_0.dct_unit_0.ddin[8]	82
35	-1.0123	_10297_	1
35	-1.0123	_18257_	1
35	-1.0123	_18256_	1
35	-1.0123	_18254_	3
35	-1.0123	_18253_	3
35	-1.0123	_18252_	1
35	-1.0123	_18251_	2
35	-1.0123	_18249_	1
35	-1.0123	_18248_	2
35	-1.0123	_18247_	2
35	-1.0123	_05723_	2
35	-1.0123	_46090_	1
35	-1.0123	_45886_	1
35	-1.0123	_45307_	1
35	-1.0123	_45172_	1
35	-1.0123	_00850_	4
35	-1.0123	_13395_	10
35	-1.0123	_13336_	10
35	-1.0123	_13334_	10
35	-1.0123	fdct_zigzag.dct_mod.dct_block_0.dct_unit_0.ddin[8]	82
36	-1.0123	_13249_	1
36	-1.0123	_33678_	1
36	-1.0123	_33677_	2
36	-1.0123	_29637_	3
36	-1.0123	_29636_	3
36	-1.0123	_29635_	1
36	-1.0123	_29634_	2
36	-1.0123	_29632_	1
36	-1.0123	_29631_	2
36	-1.0123	_29630_	2
36	-1.0123	_07472_	2
36	-1.0123	_45715_	1
36	-1.0123	_45674_	1
36	-1.0123	_45553_	1
36	-1.0123	_45476_	1
36	-1.0123	_02827_	3
36	-1.0123	_13737_	10
36	-1.0123	_13711_	10
36	-1.0123	_13334_	10
36	-1.0123	fdct_zigzag.dct_mod.dct_block_0.dct_unit_0.ddin[8]	82
37	-1.0111	_13251_	1
37	-1.0111	_33702_	1
37	-1.0111	_33701_	2
37	-1.0111	_29858_	3
37	-1.0111	_29857_	3
37	-1.0111	_29856_	1
37	-1.0111	_29855_	2
37	-1.0111	_29854_	1
37	-1.0111	_29853_	2
37	-1.0111	_29851_	2
37	-1.0111	_08085_	2
37	-1.0111	_45652_	1
37	-1.0111	_39807_	1
37	-1.0111	_39804_	1
37	-1.0111	_43362_	1
37	-1.0111	_00739_	3
37	-1.0111	_13413_	10
37	-1.0111	_13336_	10
